,label,blue,green,red,nir,swir1,swir2
400,blt,9918.0,10582.0,11208.0,13983.0,15267.0,13761.0
401,blt,9607.0,10025.0,10421.0,13671.0,13805.0,12240.0
402,blt,9685.0,10344.0,10707.0,14139.0,13896.0,12525.0
403,blt,9686.0,10186.0,10565.0,13983.0,13072.0,11669.0
404,blt,9532.0,9868.0,10278.0,14762.0,12797.0,11097.0
405,blt,9378.0,9869.0,9849.0,14294.0,14078.0,12334.0
406,blt,9534.0,9631.0,10136.0,13043.0,13895.0,12429.0
407,blt,9613.0,10110.0,10566.0,13512.0,14078.0,12904.0
408,blt,9768.0,10268.0,10494.0,14759.0,13894.0,12522.0
409,blt,9382.0,9792.0,9993.0,14603.0,13070.0,10810.0
410,blt,9305.0,9714.0,10066.0,13511.0,13344.0,11951.0
411,blt,9461.0,9874.0,10281.0,12257.0,12704.0,11762.0
412,blt,9772.0,10034.0,10568.0,12727.0,12795.0,11856.0
413,blt,9773.0,10192.0,10711.0,13198.0,13343.0,12236.0
414,blt,9697.0,10035.0,10641.0,12570.0,13069.0,12045.0
415,blt,9699.0,10193.0,10783.0,12727.0,13526.0,12806.0
416,blt,9700.0,10115.0,10784.0,12257.0,12703.0,12235.0
417,blt,10470.0,10748.0,11283.0,12570.0,12520.0,12044.0
418,blt,9932.0,10512.0,10998.0,13040.0,14073.0,13280.0
419,blt,9933.0,10196.0,10643.0,13197.0,13525.0,12519.0
420,blt,10243.0,10591.0,11142.0,13353.0,13342.0,12234.0
421,blt,9935.0,10435.0,10928.0,13353.0,13525.0,12614.0
422,blt,10091.0,10750.0,11355.0,14132.0,14528.0,13183.0
423,blt,10246.0,10829.0,11285.0,14753.0,14710.0,13468.0
424,blt,9708.0,10279.0,10645.0,14442.0,14162.0,12803.0
425,blt,10170.0,10752.0,11285.0,15219.0,15530.0,13657.0
426,blt,10477.0,11145.0,11640.0,14907.0,15803.0,13940.0
427,blt,9787.0,10359.0,10788.0,13819.0,14253.0,12897.0
428,blt,9404.0,9887.0,10075.0,14130.0,13248.0,12042.0
429,blt,9249.0,9570.0,9502.0,15526.0,12517.0,10617.0
430,blt,9328.0,9651.0,9647.0,15217.0,12608.0,10332.0
431,blt,9715.0,10204.0,10433.0,15060.0,13613.0,11757.0
432,blt,9485.0,9968.0,10149.0,14284.0,12882.0,11187.0
433,blt,10560.0,11383.0,12418.0,17527.0,20608.0,18480.0
434,blt,11017.0,11930.0,13262.0,17526.0,23498.0,21784.0
435,blt,9949.0,10444.0,10649.0,15832.0,15161.0,13179.0
436,blt,9413.0,9893.0,9793.0,14903.0,13155.0,10996.0
437,blt,9490.0,9972.0,10436.0,14438.0,14522.0,12988.0
438,blt,9952.0,10681.0,11500.0,15213.0,16615.0,15546.0
439,blt,11399.0,12241.0,13122.0,16754.0,19517.0,18854.0
440,blt,10565.0,11542.0,11995.0,16138.0,16432.0,14787.0
441,blt,9495.0,10054.0,10437.0,15211.0,13245.0,11280.0
442,blt,9649.0,10055.0,10438.0,15365.0,13609.0,11755.0
443,blt,9728.0,10134.0,10438.0,15365.0,13244.0,11375.0
444,blt,9804.0,10450.0,10723.0,15364.0,13609.0,11848.0
445,blt,9730.0,10371.0,10582.0,15209.0,13882.0,12322.0
446,blt,9730.0,10371.0,10582.0,15209.0,13882.0,12322.0
447,blt,9653.0,10136.0,10439.0,15518.0,13973.0,11942.0
448,blt,9348.0,9821.0,9728.0,16441.0,13152.0,10899.0
449,blt,9271.0,9902.0,9658.0,17974.0,13425.0,10994.0
450,blt,9581.0,10216.0,10228.0,16900.0,13607.0,10994.0
451,blt,9657.0,9981.0,10299.0,16285.0,14153.0,12036.0
452,blt,9429.0,9904.0,9944.0,16131.0,13971.0,11658.0
453,blt,9506.0,9983.0,9944.0,15976.0,13971.0,11373.0
454,blt,10118.0,10766.0,11291.0,16128.0,15243.0,13361.0
455,blt,10119.0,10845.0,11574.0,16128.0,16151.0,14685.0
456,blt,9586.0,9985.0,10301.0,15973.0,14970.0,13265.0
457,blt,9739.0,10299.0,10444.0,16127.0,14514.0,11940.0
458,blt,9588.0,10378.0,10656.0,15511.0,14242.0,11939.0
459,blt,9052.0,9750.0,9877.0,15510.0,13148.0,11086.0
460,blt,8899.0,9437.0,9663.0,15509.0,12510.0,9948.0
461,blt,9438.0,9752.0,9949.0,15201.0,13421.0,11465.0
462,blt,9286.0,9989.0,10233.0,15354.0,14240.0,12412.0
463,blt,10391.0,10983.0,11638.0,14603.0,14806.0,13472.0
464,blt,9927.0,10351.0,11139.0,14137.0,14898.0,13187.0
465,blt,9694.0,9874.0,10497.0,13511.0,13985.0,12523.0
466,blt,9538.0,9873.0,10066.0,12258.0,12247.0,11381.0
467,blt,9848.0,10349.0,10710.0,13199.0,12796.0,11477.0
468,blt,9615.0,10031.0,10496.0,13825.0,14168.0,12809.0
469,blt,9459.0,9951.0,10208.0,13669.0,13621.0,12334.0
470,blt,9535.0,10110.0,10638.0,14294.0,13712.0,11953.0
471,blt,9302.0,9950.0,9921.0,14450.0,13621.0,11668.0
472,blt,9456.0,9869.0,10207.0,14139.0,14261.0,12905.0
473,blt,9687.0,9868.0,10494.0,13356.0,13163.0,12430.0
474,blt,9220.0,9710.0,10134.0,13043.0,12890.0,11668.0
475,blt,9530.0,9948.0,10062.0,13827.0,13256.0,11573.0
476,blt,9763.0,10106.0,10421.0,13671.0,13714.0,12240.0
477,blt,9995.0,10660.0,11136.0,14608.0,15176.0,12906.0
478,blt,9528.0,10105.0,10635.0,13513.0,13439.0,12240.0
479,blt,9995.0,10423.0,11065.0,13357.0,14445.0,13381.0
480,blt,9763.0,10185.0,10421.0,13513.0,13622.0,12525.0
481,blt,9375.0,9788.0,10134.0,13513.0,13713.0,12335.0
482,blt,9065.0,9789.0,9775.0,13200.0,12706.0,11573.0
483,blt,9533.0,9949.0,10423.0,12415.0,12889.0,11668.0
484,blt,9611.0,9949.0,10350.0,12571.0,12522.0,11952.0
485,blt,9612.0,10030.0,10494.0,12728.0,13070.0,11952.0
486,blt,9613.0,9871.0,10208.0,12884.0,12155.0,11477.0
487,blt,9459.0,9634.0,9993.0,12728.0,12064.0,11286.0
488,blt,9383.0,9793.0,10138.0,12571.0,11880.0,11286.0
489,blt,9771.0,9952.0,10568.0,12414.0,12521.0,11572.0
490,blt,9772.0,10271.0,10782.0,12727.0,13161.0,12521.0
491,blt,9851.0,10113.0,10711.0,12570.0,12795.0,11761.0
492,blt,9697.0,10114.0,10712.0,13198.0,13343.0,12426.0
493,blt,10007.0,10351.0,10997.0,12884.0,14074.0,13376.0
494,blt,10852.0,11219.0,11709.0,13510.0,14895.0,13944.0
495,blt,10316.0,10748.0,11425.0,13666.0,14895.0,14324.0
496,blt,9778.0,10195.0,10642.0,14133.0,13160.0,11665.0
497,blt,9857.0,10354.0,10499.0,13665.0,13067.0,11570.0
498,blt,9780.0,10276.0,10856.0,13509.0,13798.0,12899.0
499,blt,9704.0,10355.0,10928.0,13509.0,14528.0,13184.0
500,blt,10244.0,10672.0,11213.0,14288.0,16896.0,15933.0
501,blt,9398.0,10120.0,10358.0,14287.0,13889.0,11948.0
502,blt,9861.0,10357.0,10716.0,15375.0,13980.0,11664.0
503,blt,10400.0,11067.0,11711.0,14908.0,14891.0,13562.0
504,blt,9940.0,10595.0,11214.0,14442.0,14618.0,12897.0
505,blt,9940.0,10359.0,10646.0,14441.0,13979.0,12137.0
506,blt,9171.0,9728.0,9646.0,15836.0,13157.0,10807.0
507,blt,9094.0,9411.0,9502.0,15990.0,12335.0,10046.0
508,blt,9328.0,9729.0,9790.0,15372.0,12608.0,10522.0
509,blt,9251.0,9571.0,9647.0,14285.0,12335.0,10332.0
510,blt,13046.0,14628.0,16668.0,22848.0,25302.0,25460.0
511,blt,14450.0,16449.0,19128.0,24047.0,29250.0,65535.0
512,blt,9718.0,10521.0,11429.0,16604.0,15799.0,14316.0
513,blt,9179.0,9496.0,9578.0,15214.0,12242.0,9762.0
514,blt,9566.0,9812.0,10293.0,14748.0,13793.0,11945.0
515,blt,9721.0,10365.0,10791.0,14438.0,13520.0,12134.0
516,blt,10028.0,10759.0,11218.0,15213.0,14157.0,12514.0
517,blt,10412.0,11151.0,11784.0,15830.0,15341.0,13178.0
518,blt,9646.0,10131.0,10580.0,15212.0,13792.0,11944.0
519,blt,9418.0,9816.0,10009.0,15212.0,12971.0,11185.0
520,blt,9495.0,9975.0,10010.0,15520.0,13245.0,11470.0
521,blt,9803.0,10369.0,10581.0,15365.0,13609.0,11943.0
522,blt,9881.0,10449.0,10723.0,15054.0,13609.0,12038.0
523,blt,9576.0,10135.0,10155.0,15673.0,13244.0,11279.0
524,blt,9576.0,10135.0,10155.0,15673.0,13244.0,11279.0
525,blt,9192.0,9742.0,9441.0,18129.0,13153.0,10330.0
526,blt,9269.0,9901.0,9586.0,18433.0,13790.0,10804.0
527,blt,9961.0,10608.0,10298.0,17209.0,14701.0,12037.0
528,blt,9962.0,10608.0,11008.0,16593.0,15065.0,12321.0
529,blt,9810.0,10374.0,10584.0,16285.0,14336.0,11846.0
530,blt,9428.0,9824.0,9944.0,16130.0,14425.0,11656.0
531,blt,9659.0,10139.0,10157.0,15975.0,14243.0,11846.0
532,blt,9736.0,10297.0,10584.0,16436.0,14060.0,11846.0
533,blt,9507.0,9984.0,10229.0,16742.0,13605.0,11371.0
534,blt,9585.0,10141.0,10159.0,16435.0,13695.0,11561.0
535,blt,10121.0,10846.0,11222.0,15665.0,15151.0,13739.0
536,blt,9817.0,10378.0,10727.0,15357.0,14150.0,12129.0
537,blt,9741.0,10300.0,10657.0,15510.0,13877.0,11844.0
538,blt,9284.0,9673.0,9734.0,15047.0,13148.0,10897.0
539,blt,9285.0,9752.0,10020.0,15047.0,13421.0,11370.0
540,blt,9464.0,9874.0,10426.0,14292.0,14076.0,12332.0
541,blt,9384.0,9795.0,10210.0,13825.0,13071.0,11381.0
542,blt,9617.0,9953.0,10425.0,13199.0,14351.0,12903.0
543,blt,9382.0,9634.0,9851.0,11943.0,12247.0,11477.0
544,blt,9537.0,9793.0,10137.0,12258.0,12064.0,11096.0
545,blt,10001.0,10585.0,10924.0,13356.0,14078.0,12809.0
546,blt,10155.0,10743.0,11138.0,13826.0,13894.0,12619.0
547,blt,10000.0,10506.0,10924.0,13826.0,13804.0,12715.0
548,blt,9844.0,10425.0,10781.0,14295.0,13895.0,12334.0
549,blt,9532.0,10028.0,10351.0,14139.0,13072.0,11668.0
550,blt,9454.0,9789.0,10206.0,13670.0,13164.0,11764.0
551,blt,9298.0,9948.0,10493.0,12572.0,12890.0,12049.0
552,blt,9684.0,10106.0,10564.0,12886.0,13439.0,12621.0
553,blt,9607.0,9866.0,10492.0,13043.0,13623.0,12526.0
554,blt,9450.0,9865.0,10492.0,13357.0,13348.0,11669.0
555,blt,9526.0,9865.0,10492.0,13200.0,12798.0,11860.0
556,blt,9761.0,10184.0,10922.0,12887.0,13073.0,12240.0
557,blt,9607.0,9946.0,10205.0,12572.0,12524.0,11859.0
558,blt,9453.0,10026.0,10493.0,12886.0,12615.0,11669.0
559,blt,9531.0,10107.0,10422.0,13200.0,13073.0,11764.0
560,blt,9532.0,9788.0,10206.0,12728.0,12889.0,11858.0
561,blt,9454.0,10107.0,10350.0,13042.0,12888.0,11573.0
562,blt,9766.0,10029.0,10637.0,12728.0,12888.0,11857.0
563,blt,9457.0,9790.0,10136.0,12885.0,12613.0,11573.0
564,blt,9302.0,9712.0,9849.0,14292.0,12888.0,11096.0
565,blt,9382.0,9872.0,10066.0,14759.0,13619.0,11856.0
566,blt,9924.0,10269.0,10710.0,13824.0,14350.0,12807.0
567,blt,10235.0,10666.0,11281.0,13511.0,13619.0,12427.0
568,blt,10004.0,10508.0,10996.0,13511.0,13893.0,12712.0
569,blt,10082.0,10509.0,11211.0,13823.0,13800.0,12616.0
570,blt,10160.0,10667.0,11211.0,13667.0,13892.0,13186.0
571,blt,9929.0,10351.0,10570.0,13510.0,12977.0,11476.0
572,blt,9775.0,10193.0,10855.0,13198.0,12429.0,11475.0
573,blt,10008.0,10511.0,10926.0,14445.0,14804.0,13470.0
574,blt,9546.0,9957.0,10284.0,13666.0,12703.0,11570.0
575,blt,9778.0,10275.0,10785.0,13666.0,13799.0,12424.0
576,blt,9857.0,10354.0,10785.0,13353.0,13890.0,12994.0
577,blt,9934.0,10355.0,10643.0,13509.0,13981.0,12709.0
578,blt,9551.0,10277.0,10572.0,13977.0,14711.0,12899.0
579,blt,10398.0,10986.0,11568.0,14754.0,15986.0,14606.0
580,blt,10168.0,10673.0,11071.0,14443.0,14436.0,12803.0
581,blt,10475.0,11067.0,11852.0,15684.0,15256.0,13372.0
582,blt,10094.0,10674.0,11000.0,16147.0,14709.0,12327.0
583,blt,9786.0,10359.0,10431.0,16609.0,14344.0,12042.0
584,blt,9247.0,9649.0,9645.0,17225.0,13340.0,10522.0
585,blt,9558.0,10045.0,10075.0,15372.0,13523.0,11852.0
586,blt,9249.0,9729.0,9718.0,14906.0,12792.0,10522.0
587,blt,9328.0,9651.0,9861.0,14906.0,13978.0,12136.0
588,blt,9251.0,9889.0,10504.0,14905.0,16800.0,14792.0
589,blt,9716.0,10284.0,10577.0,14750.0,14159.0,12610.0
590,blt,9947.0,10363.0,10577.0,16296.0,13612.0,11472.0
591,blt,9410.0,9654.0,10078.0,15369.0,13429.0,11091.0
592,blt,9795.0,10364.0,10578.0,15058.0,13886.0,12040.0
593,blt,9489.0,9971.0,10364.0,15214.0,13520.0,11566.0
594,blt,10333.0,10993.0,11571.0,15831.0,15251.0,13178.0
595,blt,10106.0,10524.0,11075.0,15368.0,14705.0,12609.0
596,blt,9492.0,9973.0,10152.0,15522.0,13336.0,11281.0
597,blt,9571.0,9974.0,10153.0,15366.0,13336.0,11280.0
598,blt,9878.0,10368.0,10793.0,16137.0,14521.0,12418.0
599,blt,9802.0,10291.0,10509.0,15828.0,14156.0,12418.0
600,blt,9420.0,9976.0,10011.0,15365.0,13335.0,11470.0
601,blt,9420.0,9976.0,10011.0,15365.0,13335.0,11470.0
602,blt,9344.0,9819.0,9512.0,16597.0,13335.0,10995.0
603,blt,9958.0,10528.0,10794.0,15981.0,14519.0,12417.0
604,blt,10798.0,11467.0,11996.0,16442.0,15793.0,13744.0
605,blt,10037.0,10764.0,11502.0,15979.0,15429.0,13364.0
606,blt,9884.0,10451.0,10794.0,15977.0,14700.0,12416.0
607,blt,9349.0,9823.0,9943.0,16592.0,13971.0,11277.0
608,blt,9196.0,9508.0,9445.0,16437.0,12604.0,9949.0
609,blt,9582.0,10060.0,10086.0,16744.0,12511.0,10139.0
610,blt,9199.0,9826.0,9730.0,17203.0,12968.0,10519.0
611,blt,9200.0,9747.0,9803.0,16435.0,12785.0,10423.0
612,blt,9508.0,9985.0,10088.0,15974.0,13240.0,11181.0
613,blt,9509.0,10063.0,10301.0,15819.0,13695.0,11466.0
614,blt,9510.0,10142.0,10373.0,15665.0,13787.0,11655.0
615,blt,9129.0,9514.0,9662.0,15202.0,13239.0,10708.0
616,blt,9360.0,9673.0,9877.0,15047.0,13422.0,11465.0
617,blt,8918.0,9237.0,9349.0,14915.0,12338.0,10240.0
618,blt,9228.0,9635.0,9635.0,14293.0,12979.0,11381.0
619,blt,9538.0,9793.0,10280.0,13042.0,13346.0,12523.0
620,blt,9382.0,9474.0,9851.0,11785.0,12339.0,11572.0
621,blt,9459.0,9792.0,10137.0,11942.0,12614.0,11858.0
622,blt,9846.0,10426.0,10924.0,12258.0,12705.0,12048.0
623,blt,10154.0,10743.0,11352.0,12729.0,12523.0,11858.0
624,blt,10385.0,10979.0,11779.0,13512.0,13713.0,13189.0
625,blt,10152.0,10742.0,11494.0,13513.0,14810.0,13855.0
626,blt,9686.0,9948.0,10422.0,12729.0,13896.0,13096.0
627,blt,9298.0,9549.0,9847.0,12729.0,12615.0,11478.0
628,blt,9374.0,9866.0,10277.0,12258.0,12432.0,11859.0
629,blt,9683.0,9946.0,10564.0,12101.0,13073.0,12335.0
630,blt,9683.0,9786.0,10276.0,12730.0,13348.0,12526.0
631,blt,9138.0,9625.0,9917.0,13514.0,12158.0,10717.0
632,blt,9604.0,10104.0,10491.0,14297.0,13074.0,11384.0
633,blt,9838.0,10343.0,10850.0,13828.0,13897.0,12526.0
634,blt,9450.0,9707.0,9989.0,12887.0,12249.0,11193.0
635,blt,9452.0,9866.0,10205.0,13200.0,12524.0,11383.0
636,blt,9608.0,10106.0,10493.0,14607.0,14171.0,12525.0
637,blt,9607.0,9946.0,10349.0,14762.0,13071.0,11002.0
638,blt,9453.0,10027.0,10349.0,15229.0,13895.0,11668.0
639,blt,9688.0,10186.0,10493.0,14605.0,14077.0,12428.0
640,blt,9300.0,9710.0,10064.0,13669.0,12979.0,11382.0
641,blt,9380.0,9870.0,9920.0,14604.0,13163.0,11097.0
642,blt,9457.0,9950.0,9992.0,15848.0,13528.0,11287.0
643,blt,9382.0,9633.0,9993.0,14448.0,13528.0,11762.0
644,blt,9304.0,9792.0,10066.0,13668.0,12887.0,11191.0
645,blt,9461.0,10111.0,10281.0,14291.0,13619.0,12046.0
646,blt,10003.0,10271.0,10853.0,14603.0,13710.0,11856.0
647,blt,9618.0,10112.0,10425.0,14291.0,13344.0,11951.0
648,blt,9619.0,9954.0,10139.0,13667.0,13892.0,12141.0
649,blt,10084.0,10588.0,11424.0,13667.0,13983.0,13186.0
650,blt,10392.0,10825.0,11424.0,14601.0,14257.0,12996.0
651,blt,9467.0,9719.0,10069.0,13978.0,12795.0,11190.0
652,blt,9777.0,10274.0,10427.0,13978.0,13891.0,12520.0
653,blt,9702.0,10354.0,10713.0,14289.0,14073.0,12615.0
654,blt,10011.0,10354.0,10785.0,14133.0,14164.0,12614.0
655,blt,9780.0,10355.0,10643.0,14755.0,14072.0,12424.0
656,blt,10703.0,11378.0,12135.0,15065.0,15531.0,14132.0
657,blt,10091.0,10592.0,10928.0,14443.0,14255.0,12328.0
658,blt,9474.0,9883.0,10358.0,14598.0,14345.0,12803.0
659,blt,9784.0,10515.0,10716.0,15684.0,14527.0,12423.0
660,blt,10170.0,10674.0,11214.0,16302.0,15256.0,13467.0
661,blt,9245.0,9647.0,9357.0,18147.0,12792.0,9952.0
662,blt,9556.0,10044.0,10217.0,14907.0,13249.0,11663.0
663,blt,9403.0,9806.0,9931.0,15527.0,12792.0,10617.0
664,blt,9326.0,9650.0,10003.0,15217.0,13430.0,11378.0
665,blt,9636.0,10046.0,10647.0,15217.0,17982.0,17444.0
666,blt,9714.0,10204.0,10576.0,14751.0,14525.0,12896.0
667,blt,9945.0,10520.0,10789.0,15525.0,14433.0,12706.0
668,blt,9562.0,9890.0,10149.0,14905.0,13156.0,11282.0
669,blt,9717.0,10049.0,10292.0,14904.0,13064.0,11187.0
670,blt,9718.0,10286.0,10649.0,14904.0,13977.0,11850.0
671,blt,10103.0,10680.0,11217.0,15058.0,15343.0,13748.0
672,blt,9720.0,10365.0,10506.0,15368.0,14158.0,11945.0
673,blt,9644.0,10051.0,10293.0,15368.0,13702.0,12039.0
674,blt,10182.0,10524.0,10507.0,16139.0,14340.0,12324.0
675,blt,10107.0,10760.0,11289.0,16754.0,14795.0,12418.0
676,blt,9725.0,10290.0,10580.0,16138.0,14156.0,11660.0
677,blt,9648.0,10133.0,10295.0,14746.0,14339.0,12702.0
678,blt,9648.0,10133.0,10295.0,14746.0,14339.0,12702.0
679,blt,9650.0,10055.0,10011.0,15365.0,13974.0,12038.0
680,blt,9651.0,10292.0,10509.0,15365.0,14155.0,12322.0
681,blt,10112.0,10685.0,11077.0,15518.0,14429.0,12986.0
682,blt,10035.0,10684.0,10865.0,16594.0,14974.0,12984.0
683,blt,9499.0,10135.0,10297.0,16747.0,14153.0,12037.0
684,blt,9271.0,9743.0,9657.0,16900.0,13607.0,10899.0
685,blt,9195.0,9587.0,9586.0,16131.0,13060.0,10424.0
686,blt,9120.0,9588.0,9444.0,15976.0,12786.0,10519.0
687,blt,9044.0,9431.0,9303.0,16590.0,12785.0,10424.0
688,blt,9045.0,9510.0,9517.0,15975.0,12420.0,10139.0
689,blt,9124.0,9511.0,9447.0,16742.0,12420.0,9949.0
690,blt,9355.0,9827.0,9946.0,15820.0,13058.0,10613.0
691,blt,9126.0,9906.0,9875.0,15665.0,12967.0,10803.0
692,blt,9357.0,9907.0,10231.0,15511.0,13877.0,11560.0
693,blt,9511.0,9830.0,10018.0,14892.0,13877.0,12129.0
694,blt,9073.0,9556.0,9852.0,14915.0,13528.0,11572.0
695,blt,9227.0,9794.0,10137.0,14293.0,13986.0,12143.0
696,blt,9305.0,9714.0,10353.0,13825.0,13620.0,12333.0
697,blt,9536.0,9951.0,10352.0,13042.0,13986.0,12619.0
698,blt,9768.0,9951.0,10423.0,12572.0,13712.0,12809.0
699,blt,9689.0,9870.0,10495.0,11942.0,12523.0,12144.0
700,blt,9456.0,9790.0,10135.0,11470.0,11606.0,11192.0
701,blt,9843.0,10108.0,10494.0,11627.0,12615.0,12144.0
702,blt,9919.0,10345.0,10923.0,12258.0,12981.0,12525.0
703,blt,9842.0,10107.0,10564.0,12415.0,12706.0,12049.0
704,blt,9374.0,9628.0,9990.0,12886.0,12890.0,11574.0
705,blt,9528.0,9866.0,10349.0,12573.0,13805.0,12716.0
706,blt,9839.0,10105.0,10779.0,12730.0,13805.0,12907.0
707,blt,9838.0,10104.0,10635.0,13828.0,13623.0,12241.0
708,blt,9448.0,9785.0,10060.0,14453.0,13165.0,11098.0
709,blt,9369.0,9784.0,10131.0,14453.0,13440.0,11479.0
710,blt,9604.0,9944.0,10275.0,14297.0,13989.0,12431.0
711,blt,9605.0,9864.0,10204.0,13984.0,13623.0,11574.0
712,blt,9683.0,10184.0,10420.0,13828.0,13531.0,11955.0
713,blt,9450.0,9945.0,10276.0,14295.0,13804.0,12049.0
714,blt,9140.0,9628.0,9485.0,15851.0,13621.0,10907.0
715,blt,9297.0,9867.0,9631.0,16779.0,13621.0,10907.0
716,blt,9608.0,10106.0,10349.0,15540.0,13712.0,11383.0
717,blt,9532.0,9948.0,10493.0,13825.0,13346.0,12048.0
718,blt,9610.0,10029.0,10422.0,13512.0,13254.0,12143.0
719,blt,9611.0,10187.0,10566.0,14760.0,14260.0,12428.0
720,blt,9767.0,10427.0,10567.0,15538.0,14989.0,12618.0
721,blt,9846.0,10427.0,10781.0,14604.0,14625.0,12903.0
722,blt,9459.0,9951.0,10137.0,14292.0,12796.0,11096.0
723,blt,9770.0,10190.0,10639.0,15226.0,13344.0,11191.0
724,blt,9694.0,10190.0,10495.0,15069.0,13435.0,11381.0
725,blt,10158.0,10587.0,11211.0,14447.0,13984.0,12236.0
726,blt,10466.0,10982.0,11566.0,14446.0,14987.0,13472.0
727,blt,9464.0,9796.0,9995.0,14446.0,12795.0,11190.0
728,blt,9389.0,9955.0,9996.0,14912.0,13068.0,10810.0
729,blt,9853.0,10273.0,10497.0,13978.0,13708.0,12425.0
730,blt,9854.0,10194.0,10642.0,14134.0,14439.0,12805.0
731,blt,9932.0,10433.0,10856.0,14289.0,14894.0,12995.0
732,blt,9933.0,10591.0,10785.0,14911.0,14529.0,12614.0
733,blt,10165.0,10907.0,11355.0,14910.0,14894.0,13279.0
734,blt,10012.0,10592.0,10928.0,14755.0,14711.0,13469.0
735,blt,9396.0,9881.0,10357.0,14132.0,13890.0,12329.0
736,blt,9628.0,10119.0,10358.0,13821.0,14163.0,12518.0
737,blt,9783.0,10199.0,10429.0,15530.0,14619.0,12708.0
738,blt,9399.0,9725.0,9428.0,17381.0,12975.0,10428.0
739,blt,9555.0,9963.0,10217.0,15374.0,13066.0,11283.0
740,blt,9786.0,10280.0,10574.0,15219.0,14253.0,12327.0
741,blt,9711.0,10201.0,10646.0,15218.0,14161.0,12517.0
742,blt,9942.0,10754.0,11072.0,16300.0,16257.0,15646.0
743,blt,9789.0,10440.0,10646.0,15061.0,13978.0,11946.0
744,blt,9714.0,10441.0,10860.0,14751.0,14343.0,12896.0
745,blt,9637.0,10047.0,10576.0,14905.0,14343.0,12611.0
746,blt,9792.0,10284.0,10576.0,15216.0,14342.0,12800.0
747,blt,10101.0,10834.0,11429.0,15525.0,14979.0,13085.0
748,blt,10024.0,10835.0,11358.0,15215.0,15617.0,13842.0
749,blt,9948.0,10600.0,10932.0,15524.0,14615.0,12610.0
750,blt,9566.0,9971.0,10150.0,15058.0,13520.0,11850.0
751,blt,10410.0,10915.0,11359.0,16294.0,15160.0,13083.0
752,blt,10106.0,10759.0,11004.0,16139.0,14249.0,12229.0
753,blt,9646.0,10131.0,10294.0,15522.0,13884.0,11755.0
754,blt,9800.0,10447.0,10580.0,15521.0,13792.0,12323.0
755,blt,9800.0,10447.0,10580.0,15521.0,13792.0,12323.0
756,blt,9879.0,10290.0,10366.0,15983.0,14065.0,11848.0
757,blt,9649.0,10133.0,10438.0,15674.0,14429.0,12607.0
758,blt,10111.0,10449.0,10652.0,16136.0,14247.0,12512.0
759,blt,9343.0,10213.0,10296.0,16595.0,14246.0,11658.0
760,blt,9422.0,9820.0,10012.0,16441.0,13333.0,10993.0
761,blt,9346.0,9821.0,9871.0,16132.0,14700.0,12416.0
762,blt,9347.0,9900.0,10013.0,15978.0,15428.0,13268.0
763,blt,9426.0,9743.0,9943.0,15515.0,13697.0,11467.0
764,blt,9273.0,9824.0,9801.0,15514.0,13332.0,11372.0
765,blt,9428.0,9903.0,10086.0,15976.0,13606.0,11561.0
766,blt,9122.0,9589.0,9446.0,15975.0,12420.0,10234.0
767,blt,9353.0,9826.0,10158.0,15974.0,12694.0,10613.0
768,blt,9201.0,9827.0,9732.0,15974.0,13514.0,11181.0
769,blt,9433.0,9985.0,10301.0,15511.0,14242.0,12129.0
770,blt,9281.0,9907.0,10018.0,15202.0,13604.0,11750.0
771,blt,9461.0,10349.0,11139.0,13981.0,15719.0,14328.0
772,blt,9305.0,9714.0,10280.0,13512.0,15173.0,13663.0
773,blt,9226.0,9713.0,10424.0,13355.0,14625.0,13378.0
774,blt,9535.0,10030.0,10424.0,13199.0,13803.0,12619.0
775,blt,9767.0,9950.0,10566.0,13356.0,13621.0,12619.0
776,blt,9611.0,10109.0,10637.0,13199.0,14078.0,12525.0
777,blt,9532.0,9789.0,10135.0,11785.0,12523.0,11763.0
778,blt,9764.0,10424.0,10780.0,12415.0,13256.0,12620.0
779,blt,10383.0,10819.0,11423.0,12886.0,14079.0,13665.0
780,blt,10226.0,10740.0,11351.0,13357.0,14262.0,13190.0
781,blt,9607.0,9946.0,10421.0,14140.0,13348.0,11574.0
782,blt,9839.0,10343.0,10850.0,13357.0,14355.0,13381.0
783,blt,9605.0,9945.0,10420.0,13200.0,13806.0,12622.0
784,blt,9214.0,9705.0,9988.0,13984.0,13074.0,11193.0
785,blt,9213.0,9624.0,9844.0,14141.0,12799.0,10908.0
786,blt,9212.0,9623.0,9844.0,14297.0,12708.0,10908.0
787,blt,9369.0,9624.0,9916.0,13828.0,12983.0,11575.0
788,blt,9604.0,9784.0,10203.0,14609.0,14172.0,12527.0
789,blt,9758.0,10341.0,10635.0,14607.0,14445.0,12430.0
790,blt,9914.0,10579.0,11063.0,14139.0,14262.0,12906.0
791,blt,10226.0,10739.0,11064.0,14918.0,14444.0,12905.0
792,blt,9684.0,10184.0,10420.0,15851.0,14078.0,11478.0
793,blt,9607.0,10265.0,10492.0,15230.0,13803.0,11669.0
794,blt,9686.0,10027.0,10565.0,13982.0,13437.0,12048.0
795,blt,9764.0,10028.0,10493.0,13825.0,13437.0,11857.0
796,blt,9843.0,10266.0,10566.0,15384.0,13803.0,11952.0
797,blt,9766.0,10267.0,10637.0,15849.0,14077.0,11763.0
798,blt,9535.0,9950.0,10136.0,15383.0,14168.0,12237.0
